date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:12:17	1792/1792	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:18%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/istanbul-basaksehir.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/istanbul-basaksehir.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:18	1642/1642	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:19%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/pendikspor.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/pendikspor.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:19	356/356	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:20%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/star2.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/star2.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:21	900/900	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:22%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/hellas-verona.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/hellas-verona.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:22	1002/1002	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:23%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/us-lecce.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/us-lecce.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:24	954/954	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:25%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/bologna-fc.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/bologna-fc.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:26	1528/1528	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:27%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/torino-fc.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/torino-fc.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:28	1078/1078	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:30%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/fulham-fc.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/fulham-fc.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:29	1271/1271	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:31%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/wolverhampton.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/wolverhampton.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:32	1436/1436	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:33%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/girona-fc.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/girona-fc.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:33	1495/1495	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:34%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/athletic2.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/athletic2.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:34	1510/1510	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:36%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/goias.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/goias.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:35	1712/1712	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:37%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/cruzeiro-ec.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/cruzeiro-ec.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:37	1485/1485	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:38%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/sivasspor2.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/sivasspor2.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:39	1570/1570	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:40%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/cr-vasco.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/cr-vasco.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:40	1496/1496	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:41%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/sc-corinthians.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/sc-corinthians.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:42	938/938	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:43%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/galatasaray.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/galatasaray.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:43	1729/1729	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:44%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/manchester.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/manchester.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:45	1618/1618	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:46%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/rcd.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/rcd.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:46	1174/1174	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:47%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/cadiz.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/cadiz.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:48	1379/1379	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:49%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/santos.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/santos.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:50	377/377	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:51%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/fils-arthur.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/fils-arthur.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:12:51	353/353	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:12:52%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/nardi-luca.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/nardi-luca.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:03	403/403	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:04%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/live.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/live.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:04	1996/1996	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:05%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/queensland.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/queensland.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:05	1496/1496	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:06%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/western-australia.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/western-australia.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:06	648/648	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:07%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/Bangladesh.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/Bangladesh.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:07	849/849	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:09%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/new-zealand.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/new-zealand.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:10	2048/2048	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:11%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/auckland-aces.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/auckland-aces.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:14	414/414	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:15%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/nigeria.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/nigeria.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:15	848/848	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:16%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/zimbabwe.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/zimbabwe.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:19	274/274	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:21%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/play.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/play.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:20	934/934	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:22%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/australia.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/australia.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:22	593/593	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:23%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/united-arab.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/united-arab.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:26	668/668	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:27%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/basketball-two.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/basketball-two.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:32	1461/1461	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:33%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/cf-ttigres-uanl.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/cf-ttigres-uanl.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:33	1778/1778	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:34%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/club-america.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/club-america.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:35	640/640	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:36%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/cmn-footbal.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/cmn-footbal.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:36	688/688	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:38%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/live-match.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/live-match.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:40	1609/1609	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:41%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/borussia-bortmund.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/borussia-bortmund.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:42	1523/1523	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:43%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/mainz.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/mainz.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:43	1931/1931	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:44%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/manchester-city.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/manchester-city.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:13:44	1729/1729	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:13:45%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/man-united.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/man-united.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:00	550/550	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:01%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/mail.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/mail.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:01	1365/1365	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:02%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/al-faisaly.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/al-faisaly.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:07	7894/7894	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:08%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/chelsea.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/chelsea.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:09	8427/8427	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:09%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/man-utd.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/man-utd.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:10	801/801	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:11%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/clock-icon.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/clock-icon.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:11	276/276	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:12%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/counter-strike.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/counter-strike.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:12	609/609	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:13%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/argentina.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/argentina.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:13	386/386	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:15%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/germany.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/germany.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:15	1497/1497	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:16%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/real-kashmir.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/real-kashmir.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:16	743/743	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:17%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/inter-kashi.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/inter-kashi.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:17	1153/1153	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:18%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/incheon.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/incheon.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:18	1321/1321	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:19%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/yokohama.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/yokohama.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:20	1450/1450	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:21%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/kawasaki.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/kawasaki.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:21	1353/1353	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:22%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/johor.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/johor.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:22	1073/1073	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:23%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/bg-pathum.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/bg-pathum.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:23	1336/1336	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:24%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/ulsan-hyundai.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/ulsan-hyundai.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:25	488/488	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:26%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/fc-shakhtar.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/fc-shakhtar.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:26	1049/1049	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:27%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/shandong.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/shandong.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:27	1678/1678	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:28%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/kaya-fc.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/kaya-fc.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:29	394/394	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:30%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/france.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/france.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:30	1694/1694	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:31%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/al-qaisumah.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/al-qaisumah.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:32	1491/1491	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:33%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/ho-chi-minh.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/ho-chi-minh.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:33	1608/1608	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:34%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/b.binh.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/b.binh.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:34	1255/1255	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:35%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/al-ain.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/al-ain.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:36	1455/1455	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:37%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/feyenoord.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/feyenoord.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:47	610/610	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:48%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/rwanda.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/rwanda.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:48	711/711	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:49%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/tanzania.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/tanzania.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:53	695/695	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:54%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/sports-salzburg.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/sports-salzburg.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:54	2008/2008	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:56%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/visa.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/visa.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:56	1000/1000	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:58%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/netent.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/netent.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:58	1029/1029	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:14:59%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/mastercard.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/mastercard.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:14:59	1237/1237	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:15:00%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/skrill.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/skrill.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:15:00	1392/1392	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:15:01%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/maestro.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/maestro.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:15:01	2417/2417	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:15:02%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/webmoney.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/webmoney.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:15:02	2328/2328	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:15:03%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/neteller.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/neteller.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:15:03	1292/1292	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:15:04%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/debit.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/debit.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
10:15:04	1546/1546	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Apr%202025%2005:15:05%20GMT	https://softivuspro.com/oddsx/oddsx/assets/images/icon/pragmathic-play.png	C:/My%20Web%20Sites/betplan/softivuspro.com/oddsx/oddsx/assets/images/icon/pragmathic-play.png	(from https://softivuspro.com/oddsx/oddsx/index.html)
